@id,@lon,@lat,name,cuisine,website,wheelchair,opening_hours,addr:city,internet_access,phone,email,outdoor_seating,smoking,payment:visa_electron,payment:coins,payment:mastercard,addr:street
4753448922,20.9602367,41.9912803,Ultra,,,,,,,,,,,,,,
4771141151,20.8459093,41.7704206,Riben Restoran Bigor,,,,,,,,,,,,,,
4804666922,21.1624357,40.9075981,Vila Raskrsnica,local,,,,,,,,,,,,,
4838686622,21.4069546,42.0060914,Bonimi,regional,https://m.facebook.com/bonimimkd/,,Mo-Su 20:00-24:00,,,,,yes,,,,,Булевар 8-ми Септември
4842050522,22.336137,42.205828,Royal Lounge Bar,,,,,,,,,,,,,,
4879772021,20.7934666,41.1148473,Гладиатор,,,,,,,,,,,,,,
4884870823,20.790543,41.1109837,Кај Каневче,,,,,,,,,,,,,,
4884908023,20.7410279,40.9141308,Свети Наум,,,,,,,,,,,,,,
4912937822,20.9756816,42.009057,Ресторан Еснав,,,,,,,,,,,,,,
4912996422,20.9758291,42.0089945,Ресторан Тетовска Куќа,,,,,,,,,,,,,,
4912996423,20.9758432,42.0095705,Пица-Ресторан Пунто Верде,,,,,,,,,,,,,,
4915240923,20.9805382,42.0069026,Гарден Ресторант,,,,,,,,,,,,,,
4945457423,21.0571809,40.9721129,Proper,,,,,,,,,,,,,,
4976334922,21.4640869,41.9913259,Т'га за југ,,,,,,,,,,,,,,
4986923021,20.7982792,41.112178,Порта,,,,,,,,,,,,,,
4990142138,21.4412533,42.0195979,Бизнис,,,,,,,,,,,,,,Ресенска
4993144523,20.7969483,41.1118507,Далга,,,,,,,,,,,,,,
5019758021,21.4280925,42.0039853,Парк,,,,,,,,,,,,,,
5033108253,21.4191901,42.0005946,Кантина,burger;coffee_shop;sandwich;ice_cream,,,Monday- Satudray 09:00-24:00,Cкoпje,,,,yes,outside,,,,Радњанска
5064700321,21.404415,42.0353232,Аликас,,,,,Визбегово,,,,,,,,,Ul Качанички пат
5072397092,21.4633394,41.9914306,Пицерија Фамилија,,,,,,,,,,,,,,
5074216083,21.316191,41.9908973,Er & Bi,,www.erbi.com.mk,,,,,,contact@erbi.com.mk,,,,,,
5075880321,20.799108,41.0902867,БИЧ ЕНД ЛОУНЏ ЏОВАНИ,,,,Mo-Sa 08:00-01:00; Su 09:00-00:00,,wlan,70230030,beachgiovani@gmail.com,,,,,,Naum Ohridski
5075885521,22.6388602,41.4409617,Salomon fud,,,,,,,,,,,,,,
5123724239,21.5712443,41.9150979,Грин Вилиџ,,,,Mo-Su 11:00-23:00,,,,,,,,,,
5131832941,21.4276093,41.9948293,7 Скара Ресторан,grill,http://7.mk/skara-restoran/,,Mo-Th 08:00-24:00; Sa 08:00-01:00,Cкoпje,,38923224000,info@7.mk,yes,,,,,Даме Груев
5160613722,21.4492023,41.9899769,Мезе Бар,,https://www.facebook.com/mezebarskopjanka/,,Fr-Su 08:00-01:00; Su 08:00-17:00; Mo-Th 08:00-00:00,Cкoпje,wlan,38926121214,,,,,,,Булевар Кузман Јосифовски Питу
5184727125,21.3678533,42.0084679,Ubac,,,,,,wlan,38972555005,,,,,,,Булевар Ѓорче Петров
5224224121,21.4223088,41.9916485,Gostilnica Gurman,,,,Mo-Su 07:00-22:00,,wlan,38923176200,ristovskidac@yahoo.com,,,,,,
5246219203,21.4193986,41.9868025,Баба Цана,macedonian,,,,,,,,,,,,,
5268700370,21.3931934,42.0044372,Pizza Jakomo,pizza,http://www.pizzajakomo.com/,,,Cкoпje,,+37976338668;+38978338668,,yes,,,,,Никола Русински
5289706561,21.4276864,41.9913338,Star Ocean,,,,,,,,,,,,,,
5292130848,21.4149006,42.0005187,Fitness house,,,,,,,,,,,,,,
5321194052,22.7742657,41.9654757,Две Липи,,https://www.facebook.com/meanadvelipi/,,,Делчево,,,,yes,,,,,бул. Методи Митевски Брицо
5334903322,22.3309502,42.2075328,Стар Лисец,,,,,,wlan,38970756364,,,,,,,Македонска
5334903323,22.335623,42.2026632,Аквариум,,,,24/7,,wlan,,,,,,,,Свети Јоаким Осоговски
5448461621,21.3412151,41.0236829,Скандал,,,,,,,,,,,,,,Партизанска
5448461921,20.7981623,41.1122361,Пица Александриа,italian_pizza,http://www.pizzanemo.com,,Su-Th 09:00-00:00; Fr-Sa 09:00-01:00,,wlan,+389 46 253 355,contact@pizzanemo.com,,,,,,Цар Самоил
5467884712,21.4808444,41.9837709,Segreto Plus,,,,,,,,,,,,,,
5542393287,22.2011852,41.7471233,Кафе Канал 77,,,,,,,,,,,,,,
5548809221,21.4366123,41.9995926,кај сердарот,local;barbecue,,,,,,,,yes,,,,,
5561692079,21.4565032,41.9729164,Тарапана,,,,,,,,,,,,,,
5572053321,21.4205747,42.0013292,Дебар Маало,chicken;diner;beef_bowl;american;ice_cream;local;tea;pizza;burger;cake;pasta;french;italian_pizza;seafood;crepe;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;fish;kebab;breakfast;grill,,,Su-Th 08:00-00:30; Fr-Sa 08:00-01:00,,wlan,38976219654,,,,,,,Живко Чинго
5599976622,20.7824024,40.9617356,Mermaid Terrace,,,,,,,,,,,,,,
5602643621,20.7980562,41.1121475,Pizza Aleksandrija,,,,,,,,,,,,,,
5614557098,22.3572149,41.9945499,Осоговска Куќа,,,,,,,,,,,,,,
5624670966,21.4235595,42.0023813,МЦМ Мезе Бар,balkan,,,24/7,,wlan,38970250420,mezebarmcm@gmail.com,,,,,,Булевар Илинден
5624682355,21.4239655,42.0028235,Костарика,,,,,,,,,,,,,,
5624682356,21.4242333,42.003366,Калабалак,,,,,,,,,,,,,,
5624682357,21.4240111,42.0028813,Старо Скупи,,,,,,,,,,,,,,
5624682358,21.4240218,42.0030128,Занзибар,pizza,,,,,,,,,,,,,
5626432520,21.4210921,42.0013712,Идадија,,,,,,,,,,,,,,
5626433431,21.4214837,42.001453,Наџак,,,,,,,,,,,,,,
5626433457,21.4206632,42.0010941,Zing,,,,,,,,,,,,,,
5626433480,21.420049,42.0007591,Дебар Маало,,,,,,,,,,,,,,
5626433502,21.4208615,42.0014888,Кај Перо,,,,,,,,,,,,,,
5672618724,21.7282115,42.1333614,Помодоро,,,,,,,,,,,,,,
5692608680,21.4236496,41.9990664,Gostilnica Estel,kebab,,,,,,,,yes,,,,,
5747737260,22.8869357,41.7619502,Хотел Гогов,,,,,,,,,,,,,,
5761128522,21.0130069,41.0913864,Стар сокак,,,,,,,,,,,,,,
5770427174,21.3740403,42.0063483,Aleksandrija,,,,,,,,,,,,,,
5772884450,21.7131719,42.1333475,Ambrella,,,,,,,,,yes,,,,,
5777115753,20.9660018,42.0133094,БЕЛАМИА,fish;regional;international;ice_cream;crepe;seafood;coffee_shop;steak_house;balkan;pancake;pizza;diner;chicken,http://belamia.mk,,Mo-Su 09:00-23:00,,wlan,38944331332,bela_mia2004@yahoo.com,,,,,,Гоце Делчев
5789449053,21.4361151,41.9995917,СНОШТИ МИНАВ,local,,,,,wlan,,,,,,,,
5798868260,21.4237345,41.7918174,Планинарски дом Караџица,,,,,,,,,,,,,,
5798936014,20.9082428,41.7922445,Ресторант Вита Аби,,,,,,,,,,,,,,
5810248383,20.7833664,40.9621226,Сен Тропе,,,,,,,,,,,,,,
5813417254,21.4200655,42.0009079,"Кафана ""Дебар Маало""",savory_pancakes;german;chicken;diner;american;local;barbecue;tea;fine_dining;cake;pasta;international;french;greek;seafood;fish_and_chips;pancake;sandwich;coffee_shop;balkan;mediterranean;croatian;ramen;turkish;fish;kebab;grill,,,Mo-Th 08:00-00:00; Fr-Su 08:00-01:00,,wlan,38971279660,,,,,,,Живко Чинго
5830234866,21.2952137,41.96002,Fish Grill (Macedonian Cave Restaurant),,,,Mo-Su 09:00-21:00,,,,,yes,,,,,
5833924459,20.7362858,41.6510336,Glamour,,,,,,,,,,,,,,
5834871927,20.6516188,41.2239348,Grand restaurant,,,,,,,,,,,,,,
5840484087,21.4001853,42.0031615,Буре,macedonian,,,,,,,,,,,,,
5841843562,21.5554324,41.3459748,Magic Food,,,,,,,,,,,,,,
5853269557,20.8125826,41.0544299,Terasa Utarna,,,,,,,,,,,,,,
5890717249,20.807528,41.1069789,Ristorante Stazione,italian,,,,,,,,,,,,,
5896644185,20.8894257,41.2434073,Dedo Dimo,balkan,http://www.dedodimo.mk,,Mo-Su 12:00-00:00,,wlan,38946279595,dimodedo@yahoo.com,,,,,,Kuratica
5897434185,20.8157042,41.1259308,Ресторан Панорама,,,,Mo-Su 07:00-23:55,,,,,,,,,,
5911332251,20.8839683,41.5106535,Рибен Ресторан Добреноец,fish,,,,,,,,,,,,,
5911332404,20.8928941,41.5034917,Фурна,,,,,,,,,,,,,,
5926230349,21.6320595,41.5475438,Рибник Ресторан Оморани,fish,,,,,,,,,,,,,
5942100285,20.798032,41.1124235,Kaj Ksantani Restaurant,,,,,,wlan,,,,,,,,
5956366686,20.5887025,41.2397324,Pectopahot,regional;kebab;balkan,,,,,,,,,,,,,
5956379085,20.5881905,41.2401095,Kutmičevica,regional;local;balkan,,,,,wlan,,,,,,,,
5999496785,21.6985476,42.1288686,Restaurant Arcus,,,,,,,,,,,,,,
6032865286,21.4371953,42.0002786,Pçela,barbecue;local,,,,,,,,,,,,,
6054050099,21.4135121,41.9947932,Воденица,,,,,,,,,,,,,,
6079524217,22.5877841,42.0248909,Elita,regional,,,,,,,,,,,,,
6079524220,22.5925757,42.0178073,Zlatina,fish;regional,,,,,,,,,,,,,
6102488864,21.4199442,41.9959518,Restoran Frosina,local,,,,,,,,,,,,,
6268687385,21.4520444,41.9826324,Gala Kujna,,,,,,,,,,,,,,
6275187295,21.4462164,42.0365961,EZO,,,,,,,,,,,,,,
6278471769,21.4100468,42.0127048,Меана Б Јавор Мрзенци,,,,,,,,,,,,,,
6329816785,22.3580161,42.2228585,Pashina vodenica,,,,,,,,,,,,,,
6337592985,22.5034378,41.1414088,Идила,,,,,,wlan,,,,,,,,
6346079372,22.1907365,41.7368287,Ресторан Сан-Ремо,,,,,,,,,,,,,,
6347445700,22.1921774,41.7383603,У Сокако,,,,,,,,,,,,,,
6347445707,22.1928555,41.7390109,Верона,,,,,,,,,,,,,,
6347491473,22.1901494,41.7371339,Универзитетски Ресторант,pizza;regional;burger;coffee_shop;sandwich;kebab;chicken;ice_cream,https://www.facebook.com/uniklub,,,,,,,,,,,,
6359901288,20.9351278,42.0189508,Driada,,,,,,,,,,,,,,
6368357685,21.7788314,41.7177173,Гостилница Сокаче,,https://m.facebook.com/profile.php?id=572126203244707&ref=content_filter,,Mo-Su 08:00-00:00,,wlan,38978349043,,,,,,,Благој Ѓорев
6370064210,21.331219,41.0309947,Гарден Имиџ,,,,,,,,,,,,,,
6386335236,21.4362086,41.9996644,Kaj Гоце,,,,,,,,,,,,,,
6388918787,20.9090036,41.7928399,Familijar Restaurant,,,,,,,,,,,,,,
6393028782,20.8012066,41.1156043,Macedonska Sofra,regional,,,,,,,,,,,,,
6393029979,20.799568,41.1133047,Letnica Kitchen & Bar,,,,,,,,,,,,,,
6405264185,21.4670662,41.9856161,"Пицерија ""Дени""",pizza,,,,,,38976346201,,,,,,,
6452647277,22.8968221,41.3881711,Лебедово езеро,,,,,,,,,,,,,,
6549925330,21.0712879,40.9538093,Coca Beach Bar,,,,,,,,,,,,,,
6551495317,21.5699754,42.1683969,Панорама,,,,,,,,,,,,,,
6553038892,20.800019,41.0911484,Divono,regional,,,,,,,,,,,,,
6553390107,22.243567,41.4089518,4 Nova,regional,,,,,,,,,,,,,
6553424134,22.2287354,41.415802,Moderna,regional;pizza;italian,,,,,,,,,,,,,
6556622586,20.8098566,41.1066934,Ресторан Орфеј,barbecue;mediterranean,,,Mo-Su 08:00-23:00,,wlan,75463446,,,,,,,Партизанска
6586691822,21.4681708,41.9819646,La Pizza,,,,,,,38972575756,,,,,,,
6591444786,22.1808429,42.0766945,Гостилница Кај Спиро,regional;local;balkan,,,,,wlan,,,,,,,,
6635746831,22.5072573,41.8845742,Rusticana,,,,,,,,,,,,,,
6638917286,22.5078812,41.8852945,Roma pizza,,,,,,,,,,,,,,
6657846786,21.7180518,42.1344812,Bash Pelivan,,,,,,,,,,,,,,
6665290230,21.9710192,41.3956964,Restaurant,,,,,,,,,,,,,,
6677312292,21.3357094,41.0289785,Center Lounge & Fresh Bar,,,,,,,047 52 83 62,,,,,,,Shirok Sokak
6781335887,21.4360459,41.999319,Kebapčilinica Rio,,,,,,,,,,,,,,
6788977446,21.4131738,41.9995518,Vega,,,,,,,,,,,,,,
6796436088,21.4381319,42.0015097,Сараево,,,,Mo-Su 07:30-19:00,,,,,,,,,,
6812666802,21.7007524,42.1328848,Milano,,,,,,,,,,,,,,
6814231688,21.4364213,42.0006226,Tako mako,,,,,,,,,,,,,,
6814231700,21.4372514,42.0003594,Ohrid,,,,,,,,,,,,,,
6814231702,21.4285563,41.9969456,Markt kitchen,,,,,,,,,,,,,,
6814231793,21.4374652,42.0002543,Sac,,,,,,,,,,,,,,
6814236587,21.4224937,42.0019483,Skopsko,,,,,,,,,,,,,,
6814236621,21.4385882,42.002112,Palas,,,,,,,,,,,,,,
6814245589,21.4219242,42.0017089,Schpajs,,,,,,,,,,,,,,
6814246691,21.436443,42.0005272,Don Giovanni,,,,,,,,,,,,,,
6814246724,21.4373399,41.9999786,Concept,,,,,,,,,,,,,,
6815434686,21.4382061,42.0016292,Plaset,,,,Mo-Su 07:00-02:00,,,,,,,,,,
6815434691,21.4086507,41.9971719,Млечен Бар,,,,,,,,,,,,,,
6815454785,21.4244578,41.9945241,Букет,,,,,,,,,,,,,,
6815918386,21.4243264,41.9963262,Mosh,,,,,,,,,,,,,,
6815931392,21.4186405,42.0026188,Metzka,,,,,,,,,,,,,,
6821158588,21.4243092,41.9942446,Davidoff,,,,,,,,,,,,,,
6827032731,21.4415279,42.0027517,Pizzeria Bik,,,,,,,,,,,,,,
6827032733,21.4380383,42.0011296,Old Balkan,,,,,,,,,,,,,,
6827076186,21.4371206,42.0025774,Kursumli An,,,,,,,,,,,,,,
6831632793,20.8003256,41.1145687,Alpi,,,,,,,,,,,,,,
6831648796,20.8078783,41.111976,Leopard,,,,,,,,,,,,,,
6831648800,20.8056915,41.1103498,Amfora,,,,,,,,,,,,,,
6831648890,20.8070573,41.1122508,Centro,,,,,,,,,,,,,,
6831648891,20.8107333,41.1139038,Pizzeria,,,,,,,,,,,,,,
6833100785,20.8049184,41.1117071,Europa,,,,,,,,,,,,,,
6834463391,20.80978,41.1069136,Orfej,,,,,,,,,,,,,,
6837039887,20.8066516,41.1079577,Madera,,,,,,,,,,,,,,
7001354685,21.4009703,42.0030579,Буре лептокарија,,,,,,,,,,,,,,
7027229685,21.4352029,41.993295,Ресторан Национал,,,,,,,,,,,,,,
7027229686,21.4283137,41.996324,Кај Јоле,,,,,,,,,,,,,,
7093171485,21.4157772,42.0062237,Рок Кафана Рустикана 2.0,barbecue;burger;american;breakfast;balkan,,,Mo-Sa 10:00-24:00,,wlan,,,,,,,,Булевар Илинден
7124138452,22.7224768,41.1839779,Тоби,,,,,Стар Дојран,,,,,,,,,Маршал Тито
7124138462,22.7229174,41.1835605,Ресторан Вавилон,pizza;greek,,,Mo-Su 08:00-23:00,Стар Дојран,,34225122,,,,,,,Маршал Тито
7124138463,22.7230699,41.1833727,Боеми,,,,Mo-Su 08:00-23:00,Стар Дојран,,,,,,,,,Маршал Тито
7124138464,22.7232486,41.1834248,Казабланка,,,,,Стар Дојран,,,,,,,,,Кај 5 ти Ноември
7124138465,22.7233718,41.1830341,Нота,,,,,Стар Дојран,,,,,,,,,Маршал Тито
7130929832,21.4147058,42.0046693,Скадарлија,international,https://restoran-skadarlija-skopje.business.site/,,,Cкoпje,,38923052717,,yes,separated,,,,Орце Николов
7184137085,20.5878142,41.2404084,Ресторан Република,barbecue;balkan,,,Mo-Su 10:00-23:00,,wlan,,,,,,,,Вевчани
7316834012,20.9705086,42.0087985,CITYGRILL Tetove,,,,Mo-Su 08:00-23:00,Tetovo,,38972695000,,,,,,,Илинденска
7373084433,22.1979387,41.7482188,Tornado Lounge Bar,,,,,,,,,,,,,,
7500424555,21.3563369,41.204736,Kaj Zlate,,,,Mo-Su 11:00-00:00,,,,,,,,,,
7714773225,20.9632525,41.5120219,Pizzeria Yahoo,,,,,,,,,,,,,,
7714773227,20.9575863,41.5110368,Lounge Bar Bacardi,,,,,,,,,,,,,,
7714773228,20.9586947,41.5106546,Lounge Bar New Age,,,,,,,,,,,,,,
7724657485,21.0605131,40.9718757,Sunset Restaurant,balkan,,,,,wlan,,,,,,,,
7783659086,20.9085717,41.7912806,Burektore Saq,,,,,,,,,,,,,,
7836016446,21.9401845,41.8645123,Пицерија Леа,pizza,,,,,,,,,,,,,
7836016476,21.9427115,41.8650539,Пицерија Ти Амо,pizza;coffee_shop;burger;grill;wine;beer,https://picerijatiamo.mk/,,Mo-Su 08:00-24:00,Свети Николе,,032 444 4446,,,,,,,Плоштад Илинден
7841117318,21.9424303,41.8658394,Пијано Бар,,,,,,,,,,,,,,
7888434356,21.3137576,41.8128659,Река,,,,,,,,,,,,,,
7904816925,21.9422174,41.8679289,Тивка Ноќ,,,,,,,,,,,,,,
7904816926,21.9420944,41.8680609,Швајцарија,,,,,,,,,,,,,,
8043810920,21.5382215,41.3503836,Делфина,macedonian,https://www.facebook.com/%D0%A0%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD-%D0%94%D0%B5%D0%BB%D1%84%D0%B8%D0%BD%D0%B0-1402052980039316/,,,Прилеп,,38948410300,,,,,,,Пере Тошев
8043957655,21.5555548,41.3332719,Кермес,macedonian,,,,Прилеп,,38948410192,,,,,,,Цар Самоил
8043957656,21.5551002,41.3466818,Ла Страда (Калипсо),pizza;macedonian,https://www.facebook.com/lastradabycalypso/,,,Прилеп,,+38975410645;+38948414212,,,,,,,Гоце Делчев
8043957657,21.5539582,41.3465843,Леоне,macedonian;pizza,https://www.facebook.com/LeonePrilep/,,,Прилеп,,38948418282,,,,,,,Гоце Делчев
8094057485,21.4097614,41.9974684,Сидро,,,,,Cкoпje,,,,,,,,,Атинска
8375206948,20.9446443,42.0241791,Restaurant Anes Lumit,,,,,,,,,,,,,,Banjice
8434486650,21.5156883,41.939595,PIZZA Bellucci,pizza;italian,https://www.facebook.com/232325386663/posts/%D0%BF%D0%B8%D1%86%D0%B5%D1%80%D0%B8%D1%98%D0%B0-pizza-bellucci-%D0%B4%D1%80%D0%B0%D1%87%D0%B5%D0%B2%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%BB%D0%B0%D1%82%D0%BD%D0%B0-%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%B0-%D0%B7%,,Mo-Sa 10:00-00:00,,,+389 77 838 838,,yes,outside,yes,,yes,
8745631651,21.4276555,41.9942708,Paradise Food,,https://www.facebook.com/paradisefood.mk/,,Mo-Th 08:00-20:00; Fr 08:00-16:00; Su 08:00-20:00,Cкoпje,,+389 76 424 104,,,,,,,Даме Груев
8792003923,20.6352894,41.0975365,Езерски Рај,fish,,,,,,,,,,,,,
8807124420,21.3855189,42.0091204,Кај чичо 2,,,,Mo-Sa 09:00-24:00; Su 12:00-20:00,,,,,yes,outside,,,,
8837787973,21.9437258,41.578961,Kaj лаки,,,,,,,,,,,,,,
8868720618,21.2626435,41.0345273,Villa Vista,,,,,,,38947220050,,,,,,,
8909816031,21.3366265,41.0266555,Буре,,,,,,,,,,,,,,
8909816034,21.3365076,41.0273766,Равена,,,,,,,,,,,,,,
8909816035,21.3371573,41.0270204,Корзо,,,,,,,,,,,,,,
8910471474,21.3374821,41.0282053,Бела Куќа,,,,,,,,,,,,,,
8911858261,21.3157954,41.0245246,Качунка,,,,,,,,,,,,,,
8946930217,20.7579455,41.7026712,Lounge Bar Mavrovo,,,,,,,,,,,,,,
8948359876,21.4542028,41.9866451,Equilibrium,,,,,,,,,,,,,,
8990283203,21.3355359,41.0264068,Гала Гарден,,,,,,,,,,,,,,
9040234627,20.8048774,41.1130145,oTTo,sushi,https://www.facebook.com/otto.good.mood.food,yes,11:00,Ohrid,wlan,38976203108,,yes,,,,,Dimitar Vlahov
9062216725,21.7219653,42.1238452,Екслузив Бастион,,,,,,,38970334174,,,,,,,
9161033019,20.8013591,41.1166832,Corner,,,,,,,,,,,,,,
9161046817,20.8000296,41.1182878,Kaj Tzitzo,,,,,,,,,,,,,,
9200216340,21.4142957,42.0006689,Mexican street food,,,,,,,,,,,,,,
9200216346,21.4171327,41.997055,Boko,,,,,,,,,,,,,,
9200216723,20.791588,41.1108108,Potpes,,,,,,,,,,,,,,
1E+15,21.4190485,41.992373,Конструкта,,,,,Cкoпje,,,,,,,,,Васил Ѓоргов
1E+15,21.4021466,41.9960393,Македонска куќа,regional,http://www.makedonskakuka.com/en/skopje.php,,08:00-24:00,Cкoпje,,,contact@makedonskakuka.com,,,,,,Mitropolit Teodosij Gologanov
1E+15,21.3405655,41.0173918,Император,,,,,,,,,,,,,,
1E+15,21.3349568,41.0303546,Грне,regional,,,,Битола,,,,,outside,,,,Плоштад Магнолија
1E+15,21.4237388,41.9953323,Ресторан 2 Златника,,,limited,,Cкoпje,,,,,,,,,Митрополит Теодосиј Гологанов
1E+15,21.4226605,41.9973394,Керпич,,,,,Cкoпje,,,,,,,,,Дебарца
1E+15,21.4220934,41.9962023,Дане,regional,,,,Cкoпje,,,,,,,,,Киро Крстевски Платник
1E+15,21.422204,41.995115,Ка,grill;local,,,,Cкoпje,wlan,38923214350,,,,,,,Митрополит Теодосиј Гологанов
1E+15,21.4182853,41.9954805,Ѓезме,regional,,,,Cкoпje,,,,,,,,,
1E+15,21.422976,41.9989973,Мечос,pizza,,,,Cкoпje,,,,,,,,,Аминта Трети
1E+15,21.3743398,41.976999,Св.Пантелејмон - Клет,regional,,,,Cкoпje,,,,,,,,,
1E+15,21.756239,41.7788767,Bela Voda,balkan,,,Mo-Su 09:00-00:00,,,,,,,,,,
1E+15,21.7446381,42.121648,Стара Бања,,,,,,,,,,,,,,
1E+15,21.4622374,42.0030645,Боними,,,,,Cкoпje,,,,,,,,,Трифун Хаџијанев
1E+15,21.4599001,41.9979315,Дојрана,,,,,Cкoпje,,,,,,,,,
1E+15,21.4239688,41.9996894,Sushi Ко,chinese;thai;japanese;sushi,http://www.sushico.mk,,Su-Th 12:00-23:00; Fr-Sa 10:00-00:00,Cкoпje,,+389 2 3217874,,yes,separated,,,,Аминта Трети
1E+15,21.4107344,42.0060096,Лира,regional,http://www.lyra.com.mk/,,09:00-24:00  Fr-Sa 09:00-01:00,Cкoпje,wlan,+389 2 3061726,gostilnica_lira@t-home.mk,yes,separated,,yes,yes,Никола Тесла
1E+15,21.4384354,41.9968367,Стара куќа,regional,http://starakuka.com.mk/,yes,,Cкoпje,,+389 2 3131376,,yes,separated,,,,Пајко Маало
1E+15,21.4097243,42.0096654,Балканика,regional,,,,Cкoпje,,,,,separated,,,,
1E+15,21.4220098,42.006134,Уранија,,,,,Cкoпje,,,,,,,,,
1E+15,21.427251,41.9957135,Ѕвезден Океан,chinese,,,,Cкoпje,,,,,,,,,
1E+15,21.4140445,42.0081706,Ресторан Маргер,regional,http://www.marger.com.mk,,08:00-24:00  Fr-Sa 08:00-01:00,Cкoпje,,+389 78 685 086;+389 23 067 428,,,,,,yes,Булевар Илинден
1E+15,22.3517411,41.3912335,Белов 113,,,,,,,,,,,,,,
1E+15,21.4099117,42.0850789,Национален Ресторан Чардак,macedonian,,,,,,,,,,,,,
1E+15,21.4107439,42.0863291,Вила Весница,macedonian,,,,,,,,,,,,,
1E+15,21.7302575,42.1535677,Сателит 2000,,,,,,,,,,,,,,
1E+15,21.6778762,41.3706233,Че,,,,,,,,,,,,,,
1E+15,21.1571267,41.2284641,Вила Горна Куќа,,,,,,,,,,,,,,
1E+15,20.7426283,40.9141722,Острово,,,,,,,,,,,,,,
1E+15,21.5510411,41.3429717,Европска Скара,,,,,,,,,,,,,,
1E+15,21.5571542,41.3472201,Македонска Куќа,macedonian,http://www.makedonskakuka.com,yes,,Прилеп,wlan,+38948433419;+38970208519,contact@makedonskakuka.com,,,,,,Јоска Јорданоски - Сандански
1E+15,21.5512171,41.3431556,Златно Буренце,,,,,,,,,,,,,,
1E+15,21.2482062,41.3682287,Андора,pizza,,,,Крушево,,38948477450,,,,,,,Таќа Бербер
1E+15,20.9704191,42.0016809,Arena,,,,,,,,,,,,,,
1E+15,20.9556657,41.5049147,Luna,regional,,,,,,,,,yes,,,,
1E+15,20.951589,41.5170907,Milenium,regional,,,,,,,,,,,,,
1E+15,21.677938,41.3704576,Че,,,,,,,,,,,,,,
1E+15,21.4466299,41.9892137,Рулет,,,,,Cкoпje,,,,,,,,,
1E+15,20.9183388,41.5211545,House of Art,,,,,,,,,,,,,,
1E+15,21.4260724,42.0015806,Sopotsko,,,,,Cкoпje,,,,,,,,,
1E+15,20.960827,41.9881358,600,balkan;pizza;burger,,,Mo-Su 08:00-23:00,,wlan,,,,,,,,
1E+15,20.9609075,41.9883874,601,,,,,,,,,,,,,,
1E+15,20.9608223,41.9879359,600,balkan;international,,yes,,,wlan,,,,,,,,
1E+15,21.5752234,41.9943076,Doma,,,,,,,,,,,,,,
1E+15,20.7945146,41.1124497,Дамар,regional,,,8:00 - 23:30,Ohrid,,,,,outside,,,,Коста Абраш
1E+15,20.7942442,41.1126067,Света Софија,regional,,,,,,,,,outside,,,,Цар Самоил
1E+15,20.7940517,41.1124925,Вија сакра,pizza,,,9:15 - 01:00,,,,,,outside,,,,Цар Самоил
1E+15,21.4374003,41.9931176,Kуќа,regional,,,,Cкoпje,,,,,,,,,
1E+15,22.0908504,41.4824789,Пицерија Ема,pizza,,no,,,,,,,,,,,
1E+15,21.2704742,41.0410326,Гамур,regional,,,,,,,,,,,,,
1E+15,21.441485,41.9944607,Ресторан Кej,,,,,Cкoпje,,,,,,,,,Кеј 13 Ноември
1E+15,21.4145693,42.00006,Бравос,regional;pizza,,,,Cкoпje,,,,,,,,,Адолф Циборовски
1E+15,20.7902437,41.1110905,Kaнeo,,,,,,wlan,,,,,,,,
1E+15,21.5398694,41.3547088,Хотел Салидда,,,,,,,,,,,,,,
1E+15,21.429626,41.9891201,Od Nas Za Vas,regional,,,,Cкoпje,,,,,,,,,
1E+15,21.5519754,41.3465015,Букефал,,,,,,,,,,,,,,
1E+15,21.5392403,41.3383143,Дониа,regional,,,,,,,,,,,,,
1E+15,21.5404649,41.3393269,Лав,macedonian;seafood,,,,Прилеп,,38948422322,,,,,,,Трајко Николоски
1E+15,21.5486194,41.3433883,Липа ГА,macedonian,,,,,,38948401601,,,,,,,
1E+15,21.3924371,42.0017015,Скара Бар,regional,http://skarabar.mk/,yes,08:00-24:00,Cкoпje,,+389 75 727110,info@skarabar.mk,yes,separated,,,,Варшавска
1E+15,21.5490712,41.3434722,Империјал,,,,,Прилеп,,,,,,,,,Борка Утот
1E+15,21.5481737,41.3427434,Жито Прилеп 1,,,,,Прилеп,,,,,,,,,Димо Димоски-Наредникот
1E+15,21.4131896,41.9948411,Воденица,italian,www.vodenicamulino.com.mk,,,Cкoпje,,,,,,,,,
1E+15,21.4129989,41.9948965,Дукат,regional,,,Mo-Fr 08:00-24:00; Sa Su 00:00-01:00 08:00-24:00,Cкoпje,,+389 2 3211011,gostilnicadukat@gmail.com,yes,separated,,yes,yes,Митрополит Теодосиј Гологанов
1E+15,21.3918671,42.0018539,Ресторан 14,regional,http://www.restoran14.com.mk/,,,Cкoпje,,+389 2 3076411,,,outside,,,,Лондонска
1E+15,21.4059057,42.0137743,Ден и Ноќ,regional,http://www.replek.com.mk/DeniNok/zaNas.htm,,,Cкoпje,,,,,,,,,
